areaCode,areaName,areaType,date,newCasesByPublishDate
E12000002,North West,region,2021-07-16,7256
E12000002,North West,region,2021-07-15,6212
E12000002,North West,region,2021-07-14,6203
E12000002,North West,region,2021-07-13,4931
E12000002,North West,region,2021-07-12,4769
E12000002,North West,region,2021-07-11,4231
E12000002,North West,region,2021-07-10,4758
E12000002,North West,region,2021-07-09,6487
E12000002,North West,region,2021-07-08,5203
E12000002,North West,region,2021-07-07,4950
E12000002,North West,region,2021-07-06,3960
E12000002,North West,region,2021-07-05,3945
E12000002,North West,region,2021-07-04,3989
E12000002,North West,region,2021-07-03,3997
E12000002,North West,region,2021-07-02,5003
E12000002,North West,region,2021-07-01,4366
E12000002,North West,region,2021-06-30,4856
E12000002,North West,region,2021-06-29,3870
E12000002,North West,region,2021-06-28,4168
E12000002,North West,region,2021-06-27,2763
E12000002,North West,region,2021-06-26,3693
E12000002,North West,region,2021-06-25,3440
E12000002,North West,region,2021-06-24,3318
E12000002,North West,region,2021-06-23,3620
E12000002,North West,region,2021-06-22,2790
E12000002,North West,region,2021-06-21,2441
E12000002,North West,region,2021-06-20,2107
E12000002,North West,region,2021-06-19,2538
E12000002,North West,region,2021-06-18,2754
E12000002,North West,region,2021-06-17,2858
E12000002,North West,region,2021-06-16,2157
E12000002,North West,region,2021-06-15,2017
E12000002,North West,region,2021-06-14,2262
E12000002,North West,region,2021-06-13,2134
E12000002,North West,region,2021-06-12,2191
E12000002,North West,region,2021-06-11,2317
E12000002,North West,region,2021-06-10,1976
E12000002,North West,region,2021-06-09,2112
E12000002,North West,region,2021-06-08,1840
E12000002,North West,region,2021-06-07,1673
E12000002,North West,region,2021-06-06,1606
E12000002,North West,region,2021-06-05,1752
E12000002,North West,region,2021-06-04,1755
E12000002,North West,region,2021-06-03,1643
E12000002,North West,region,2021-06-02,1158
E12000002,North West,region,2021-06-01,780
E12000002,North West,region,2021-05-31,1038
E12000002,North West,region,2021-05-30,935
E12000002,North West,region,2021-05-29,771
E12000002,North West,region,2021-05-28,1251
E12000002,North West,region,2021-05-27,1025
E12000002,North West,region,2021-05-26,745
E12000002,North West,region,2021-05-25,566
E12000002,North West,region,2021-05-24,495
E12000002,North West,region,2021-05-23,494
E12000002,North West,region,2021-05-22,720
E12000002,North West,region,2021-05-21,540
E12000002,North West,region,2021-05-20,686
E12000002,North West,region,2021-05-19,459
E12000002,North West,region,2021-05-18,0
E12000002,North West,region,2021-05-17,432
E12000002,North West,region,2021-05-16,381
E12000002,North West,region,2021-05-15,344
E12000002,North West,region,2021-05-14,400
E12000002,North West,region,2021-05-13,578
E12000002,North West,region,2021-05-12,400
E12000002,North West,region,2021-05-11,402
E12000002,North West,region,2021-05-10,410
E12000002,North West,region,2021-05-09,292
E12000002,North West,region,2021-05-08,329
E12000002,North West,region,2021-05-07,380
E12000002,North West,region,2021-05-06,371
E12000002,North West,region,2021-05-05,320
E12000002,North West,region,2021-05-04,248
E12000002,North West,region,2021-05-03,224
E12000002,North West,region,2021-05-02,245
E12000002,North West,region,2021-05-01,250
E12000002,North West,region,2021-04-30,278
E12000002,North West,region,2021-04-29,314
E12000002,North West,region,2021-04-28,279
E12000002,North West,region,2021-04-27,340
E12000002,North West,region,2021-04-26,276
E12000002,North West,region,2021-04-25,186
E12000002,North West,region,2021-04-24,238
E12000002,North West,region,2021-04-23,278
E12000002,North West,region,2021-04-22,300
E12000002,North West,region,2021-04-21,210
E12000002,North West,region,2021-04-20,270
E12000002,North West,region,2021-04-19,329
E12000002,North West,region,2021-04-18,217
E12000002,North West,region,2021-04-17,228
E12000002,North West,region,2021-04-16,318
E12000002,North West,region,2021-04-15,274
E12000002,North West,region,2021-04-14,277
E12000002,North West,region,2021-04-13,315
E12000002,North West,region,2021-04-12,501
E12000002,North West,region,2021-04-11,170
E12000002,North West,region,2021-04-10,336
E12000002,North West,region,2021-04-09,0
E12000002,North West,region,2021-04-08,254
E12000002,North West,region,2021-04-07,388
E12000002,North West,region,2021-04-06,319
E12000002,North West,region,2021-04-05,326
E12000002,North West,region,2021-04-04,299
E12000002,North West,region,2021-04-03,437
E12000002,North West,region,2021-04-02,445
E12000002,North West,region,2021-04-01,546
E12000002,North West,region,2021-03-31,463
E12000002,North West,region,2021-03-30,572
E12000002,North West,region,2021-03-29,630
E12000002,North West,region,2021-03-28,449
E12000002,North West,region,2021-03-27,668
E12000002,North West,region,2021-03-26,767
E12000002,North West,region,2021-03-25,747
E12000002,North West,region,2021-03-24,631
E12000002,North West,region,2021-03-23,738
E12000002,North West,region,2021-03-22,886
E12000002,North West,region,2021-03-21,894
E12000002,North West,region,2021-03-20,770
E12000002,North West,region,2021-03-19,386
E12000002,North West,region,2021-03-18,805
E12000002,North West,region,2021-03-17,788
E12000002,North West,region,2021-03-16,733
E12000002,North West,region,2021-03-15,739
E12000002,North West,region,2021-03-14,617
E12000002,North West,region,2021-03-13,624
E12000002,North West,region,2021-03-12,871
E12000002,North West,region,2021-03-11,1053
E12000002,North West,region,2021-03-10,770
E12000002,North West,region,2021-03-09,877
E12000002,North West,region,2021-03-08,688
E12000002,North West,region,2021-03-07,780
E12000002,North West,region,2021-03-06,803
E12000002,North West,region,2021-03-05,799
E12000002,North West,region,2021-03-04,889
E12000002,North West,region,2021-03-03,923
E12000002,North West,region,2021-03-02,889
E12000002,North West,region,2021-03-01,808
E12000002,North West,region,2021-02-28,880
E12000002,North West,region,2021-02-27,1155
E12000002,North West,region,2021-02-26,1365
E12000002,North West,region,2021-02-25,1212
E12000002,North West,region,2021-02-24,1512
E12000002,North West,region,2021-02-23,1216
E12000002,North West,region,2021-02-22,1926
E12000002,North West,region,2021-02-21,1379
E12000002,North West,region,2021-02-20,1308
E12000002,North West,region,2021-02-19,1732
E12000002,North West,region,2021-02-18,1575
E12000002,North West,region,2021-02-17,1846
E12000002,North West,region,2021-02-16,1735
E12000002,North West,region,2021-02-15,1527
E12000002,North West,region,2021-02-14,1813
E12000002,North West,region,2021-02-13,1960
E12000002,North West,region,2021-02-12,1758
E12000002,North West,region,2021-02-11,2125
E12000002,North West,region,2021-02-10,1876
E12000002,North West,region,2021-02-09,1889
E12000002,North West,region,2021-02-08,1631
E12000002,North West,region,2021-02-07,2625
E12000002,North West,region,2021-02-06,2489
E12000002,North West,region,2021-02-05,2540
E12000002,North West,region,2021-02-04,2866
E12000002,North West,region,2021-02-03,2582
E12000002,North West,region,2021-02-02,2319
E12000002,North West,region,2021-02-01,2529
E12000002,North West,region,2021-01-31,3077
E12000002,North West,region,2021-01-30,2974
E12000002,North West,region,2021-01-29,3588
E12000002,North West,region,2021-01-28,3648
E12000002,North West,region,2021-01-27,3329
E12000002,North West,region,2021-01-26,2997
E12000002,North West,region,2021-01-25,2929
E12000002,North West,region,2021-01-24,3337
E12000002,North West,region,2021-01-23,4382
E12000002,North West,region,2021-01-22,5007
E12000002,North West,region,2021-01-21,4431
E12000002,North West,region,2021-01-20,5280
E12000002,North West,region,2021-01-19,4011
E12000002,North West,region,2021-01-18,4666
E12000002,North West,region,2021-01-17,4263
E12000002,North West,region,2021-01-16,5083
E12000002,North West,region,2021-01-15,6364
E12000002,North West,region,2021-01-14,6560
E12000002,North West,region,2021-01-13,5964
E12000002,North West,region,2021-01-12,6453
E12000002,North West,region,2021-01-11,5419
E12000002,North West,region,2021-01-10,7565
E12000002,North West,region,2021-01-09,7156
E12000002,North West,region,2021-01-08,7671
E12000002,North West,region,2021-01-07,7161
E12000002,North West,region,2021-01-06,5793
E12000002,North West,region,2021-01-05,5274
E12000002,North West,region,2021-01-04,6337
E12000002,North West,region,2021-01-03,6178
E12000002,North West,region,2021-01-02,4040
E12000002,North West,region,2021-01-01,5164
E12000002,North West,region,2020-12-31,4746
E12000002,North West,region,2020-12-30,3420
E12000002,North West,region,2020-12-29,4194
E12000002,North West,region,2020-12-28,2551
E12000002,North West,region,2020-12-27,2199
E12000002,North West,region,2020-12-26,1618
E12000002,North West,region,2020-12-25,2218
E12000002,North West,region,2020-12-24,2812
E12000002,North West,region,2020-12-23,2797
E12000002,North West,region,2020-12-22,2358
E12000002,North West,region,2020-12-21,2270
E12000002,North West,region,2020-12-20,1945
E12000002,North West,region,2020-12-19,1703
E12000002,North West,region,2020-12-18,1530
E12000002,North West,region,2020-12-17,1848
E12000002,North West,region,2020-12-16,2164
E12000002,North West,region,2020-12-15,1576
E12000002,North West,region,2020-12-14,1084
E12000002,North West,region,2020-12-13,1490
E12000002,North West,region,2020-12-12,1791
E12000002,North West,region,2020-12-11,1576
E12000002,North West,region,2020-12-10,1499
E12000002,North West,region,2020-12-09,1734
E12000002,North West,region,2020-12-08,1154
E12000002,North West,region,2020-12-07,1151
E12000002,North West,region,2020-12-06,1518
E12000002,North West,region,2020-12-05,1636
E12000002,North West,region,2020-12-04,1374
E12000002,North West,region,2020-12-03,1406
E12000002,North West,region,2020-12-02,1719
E12000002,North West,region,2020-12-01,1689
E12000002,North West,region,2020-11-30,802
E12000002,North West,region,2020-11-29,1346
E12000002,North West,region,2020-11-28,1669
E12000002,North West,region,2020-11-27,1789
E12000002,North West,region,2020-11-26,1861
E12000002,North West,region,2020-11-25,2097
E12000002,North West,region,2020-11-24,1469
E12000002,North West,region,2020-11-23,1573
E12000002,North West,region,2020-11-22,1994
E12000002,North West,region,2020-11-21,2134
E12000002,North West,region,2020-11-20,2886
E12000002,North West,region,2020-11-19,2673
E12000002,North West,region,2020-11-18,3120
E12000002,North West,region,2020-11-17,2446
E12000002,North West,region,2020-11-16,4580
E12000002,North West,region,2020-11-15,3105
E12000002,North West,region,2020-11-14,3699
E12000002,North West,region,2020-11-13,4365
E12000002,North West,region,2020-11-12,5122
E12000002,North West,region,2020-11-11,3840
E12000002,North West,region,2020-11-10,3388
E12000002,North West,region,2020-11-09,2796
E12000002,North West,region,2020-11-08,3077
E12000002,North West,region,2020-11-07,4520
E12000002,North West,region,2020-11-06,3689
E12000002,North West,region,2020-11-05,4594
E12000002,North West,region,2020-11-04,5020
E12000002,North West,region,2020-11-03,3915
E12000002,North West,region,2020-11-02,3246
E12000002,North West,region,2020-11-01,4045
E12000002,North West,region,2020-10-31,4587
E12000002,North West,region,2020-10-30,5080
E12000002,North West,region,2020-10-29,5032
E12000002,North West,region,2020-10-28,4991
E12000002,North West,region,2020-10-27,5322
E12000002,North West,region,2020-10-26,4724
E12000002,North West,region,2020-10-25,4293
E12000002,North West,region,2020-10-24,4603
E12000002,North West,region,2020-10-23,3956
E12000002,North West,region,2020-10-22,4531
E12000002,North West,region,2020-10-21,5468
E12000002,North West,region,2020-10-20,5037
E12000002,North West,region,2020-10-19,5217
E12000002,North West,region,2020-10-18,4335
E12000002,North West,region,2020-10-17,4005
E12000002,North West,region,2020-10-16,3324
E12000002,North West,region,2020-10-15,4252
E12000002,North West,region,2020-10-14,3732
E12000002,North West,region,2020-10-13,4510
E12000002,North West,region,2020-10-12,3981
E12000002,North West,region,2020-10-11,3519
E12000002,North West,region,2020-10-10,3672
E12000002,North West,region,2020-10-09,2471
E12000002,North West,region,2020-10-08,4448
E12000002,North West,region,2020-10-07,3555
E12000002,North West,region,2020-10-06,4441
E12000002,North West,region,2020-10-05,3166
E12000002,North West,region,2020-10-04,6742
E12000002,North West,region,2020-10-03,3539
E12000002,North West,region,2020-10-02,1603
E12000002,North West,region,2020-10-01,2031
E12000002,North West,region,2020-09-30,2279
E12000002,North West,region,2020-09-29,1816
E12000002,North West,region,2020-09-28,1138
E12000002,North West,region,2020-09-27,1568
E12000002,North West,region,2020-09-26,1646
E12000002,North West,region,2020-09-25,2215
E12000002,North West,region,2020-09-24,1890
E12000002,North West,region,2020-09-23,1267
E12000002,North West,region,2020-09-22,1381
E12000002,North West,region,2020-09-21,1345
E12000002,North West,region,2020-09-20,1061
E12000002,North West,region,2020-09-19,1334
E12000002,North West,region,2020-09-18,1402
E12000002,North West,region,2020-09-17,932
E12000002,North West,region,2020-09-16,1290
E12000002,North West,region,2020-09-15,809
E12000002,North West,region,2020-09-14,734
E12000002,North West,region,2020-09-13,906
E12000002,North West,region,2020-09-12,800
E12000002,North West,region,2020-09-11,876
E12000002,North West,region,2020-09-10,741
E12000002,North West,region,2020-09-09,477
E12000002,North West,region,2020-09-08,474
E12000002,North West,region,2020-09-07,614
E12000002,North West,region,2020-09-06,706
E12000002,North West,region,2020-09-05,281
E12000002,North West,region,2020-09-04,443
E12000002,North West,region,2020-09-03,368
E12000002,North West,region,2020-09-02,280
E12000002,North West,region,2020-09-01,200
E12000002,North West,region,2020-08-31,266
E12000002,North West,region,2020-08-30,427
E12000002,North West,region,2020-08-29,201
E12000002,North West,region,2020-08-28,286
